id,age.cat,gender,area,veh.make,veh.body,veh.age,claim,num.claims,tot.cost
5264737,2,F,A,B,SEDAN,2,0,0,0
2874580,2,M,C,B,SEDAN,2,0,0,0
9914004,3,F,C,B,SEDAN,2,0,0,0
7684201,4,M,B,D,STNWG,4,0,0,0
1296238,5,M,C,C,STNWG,2,0,0,0
1672788,3,M,A,B,SEDAN,2,0,0,0
9615126,1,F,B,D,HBACK,2,0,0,0
9259453,1,F,A,B,HBACK,2,0,0,0
5346653,5,F,C,D,HBACK,3,0,0,0
8860274,1,F,B,A,PANVN,1,0,0,0
7509539,2,F,E,C,STNWG,3,0,0,0
7451486,2,M,B,D,COUPE,4,0,0,0
4546853,4,F,D,C,STNWG,1,0,0,0
1311961,2,F,A,C,SEDAN,4,0,0,0
1512130,4,M,A,B,HBACK,3,0,0,0
7169697,1,M,A,D,STNWG,4,0,0,0
7544860,3,F,D,A,SEDAN,3,0,0,0
2263572,2,M,A,C,STNWG,4,0,0,0
1445109,3,M,C,D,PANVN,4,0,0,0
531241,6,F,A,D,STNWG,3,0,0,0
2991624,6,F,D,B,HBACK,1,0,0,0
44096,4,F,A,D,SEDAN,4,0,0,0
5566371,4,M,E,D,SEDAN,4,0,0,0
293319,4,F,C,D,HBACK,2,0,0,0
9502824,2,M,F,D,STNWG,3,0,0,0
7932858,3,F,F,D,STNWG,3,1,1,1151.689999
6216750,4,M,B,B,HBACK,4,0,0,0
9984020,2,M,C,B,HBACK,2,0,0,0
4553254,3,M,C,D,STNWG,4,0,0,0
2906374,2,F,C,D,SEDAN,4,0,0,0
3844778,2,F,E,D,UTE,3,0,0,0
9457427,1,F,B,B,HBACK,2,0,0,0
1793891,2,F,A,D,SEDAN,3,0,0,0
6525687,5,M,E,C,STNWG,2,0,0,0
3933670,6,F,C,B,HBACK,4,0,0,0
3905029,5,M,B,C,STNWG,3,0,0,0
2060180,6,F,C,C,STNWG,4,0,0,0
9817177,4,F,B,D,SEDAN,4,0,0,0
8592990,3,M,D,C,STNWG,1,1,1,386.0499997
1754419,2,F,A,D,HBACK,1,0,0,0
3668177,2,F,C,D,MIBUS,4,0,0,0
2735232,4,M,C,D,STNWG,3,0,0,0
6835041,1,M,B,D,STNWG,4,0,0,0
5496979,4,M,C,D,SEDAN,2,0,0,0
8078798,5,F,D,D,STNWG,1,0,0,0
5237786,4,F,C,D,HBACK,4,0,0,0
6196573,6,F,B,D,SEDAN,2,0,0,0
954871,3,F,A,D,STNWG,4,0,0,0
1744732,3,F,C,C,STNWG,2,0,0,0
8395588,5,M,E,C,STNWG,1,0,0,0
3705865,6,M,A,D,SEDAN,2,0,0,0
9729950,5,F,A,D,STNWG,1,0,0,0
7912395,4,M,B,D,SEDAN,2,0,0,0
9188092,4,F,B,D,SEDAN,4,0,0,0
269732,2,F,C,D,HBACK,1,0,0,0
1319058,4,F,B,D,TRUCK,1,0,0,0
1245536,6,F,E,D,SEDAN,4,0,0,0
7708613,2,F,A,B,HBACK,2,0,0,0
1150644,2,M,B,D,UTE,4,0,0,0
7787544,5,M,B,D,STNWG,4,0,0,0
2064084,5,F,C,B,SEDAN,2,0,0,0
2165052,1,F,C,C,HBACK,3,0,0,0
1078692,3,F,D,D,STNWG,2,0,0,0
584453,4,F,B,D,SEDAN,2,0,0,0
6769965,2,F,C,B,HBACK,2,0,0,0
6032518,5,F,A,D,SEDAN,3,0,0,0
2048329,3,F,D,D,STNWG,3,0,0,0
6221268,4,F,B,D,HBACK,2,0,0,0
2885650,2,M,C,D,STNWG,2,0,0,0
315127,5,M,E,C,HBACK,4,0,0,0
104420,5,F,A,C,HBACK,4,0,0,0
453879,2,F,C,B,HBACK,1,0,0,0
4001479,5,M,C,B,HBACK,3,0,0,0
4060746,4,M,A,C,TRUCK,2,0,0,0
180235,2,M,C,D,SEDAN,3,0,0,0
9976489,6,F,C,D,SEDAN,4,0,0,0
5597671,3,M,E,D,UTE,4,0,0,0
6021302,3,M,C,D,STNWG,4,0,0,0
799220,4,M,A,D,STNWG,1,0,0,0
7260009,5,F,B,D,SEDAN,2,0,0,0
2103904,5,M,D,C,STNWG,1,0,0,0
4729319,5,M,E,C,STNWG,1,0,0,0
410403,1,F,C,D,HDTOP,4,1,1,353.77
8144069,5,M,C,D,SEDAN,3,0,0,0
3290195,6,M,C,B,HBACK,4,0,0,0
7201836,2,M,F,D,STNWG,3,0,0,0
8123499,4,M,A,D,SEDAN,3,0,0,0
7120446,4,F,C,C,STNWG,2,0,0,0
201020,6,M,C,D,SEDAN,1,0,0,0
6846270,6,M,B,D,SEDAN,4,0,0,0
9004212,3,F,C,B,STNWG,1,0,0,0
7565384,3,M,F,D,STNWG,3,0,0,0
2534228,2,F,D,B,HBACK,3,0,0,0
275553,4,M,F,B,STNWG,1,0,0,0
897740,4,M,C,D,MIBUS,4,0,0,0
9648608,3,F,C,D,SEDAN,4,0,0,0
8968356,4,M,E,C,STNWG,3,0,0,0
3877441,5,M,A,D,TRUCK,1,0,0,0
2807088,2,F,A,D,STNWG,1,0,0,0
5514520,5,F,D,B,HBACK,3,1,1,3114.219994
3197918,2,F,C,D,SEDAN,2,0,0,0
7716558,4,M,B,D,STNWG,4,0,0,0
6049381,4,M,F,B,SEDAN,3,0,0,0
2850277,4,F,C,C,SEDAN,3,0,0,0
8744130,4,M,A,D,STNWG,4,1,1,395.4499998
7543110,6,M,E,B,HBACK,4,0,0,0
4547145,5,F,C,D,SEDAN,2,0,0,0
621259,5,M,B,B,HBACK,3,0,0,0
5895283,3,M,D,C,TRUCK,4,0,0,0
4551040,3,F,A,D,STNWG,3,1,1,1417.272724
8218541,1,F,B,D,STNWG,3,0,0,0
9866676,3,M,B,C,STNWG,3,0,0,0
7889854,2,F,C,D,HBACK,2,0,0,0
4135985,1,F,B,D,SEDAN,2,1,1,200
8565236,3,F,B,B,HBACK,2,0,0,0
5213572,5,F,D,D,SEDAN,4,0,0,0
4353150,5,M,C,D,SEDAN,2,0,0,0
5086435,2,F,C,D,SEDAN,3,0,0,0
7138884,4,F,B,B,HBACK,4,0,0,0
7185607,5,F,A,C,UTE,3,0,0,0
6851035,3,F,B,D,SEDAN,4,0,0,0
7376129,3,M,C,C,SEDAN,1,0,0,0
8078226,2,F,D,B,SEDAN,2,0,0,0
1982936,4,F,A,D,HBACK,4,0,0,0
865953,3,F,B,C,HBACK,4,0,0,0
4549997,4,M,B,B,HBACK,4,0,0,0
6466738,6,M,C,D,SEDAN,2,0,0,0
6078028,6,F,C,D,SEDAN,4,0,0,0
4947454,1,F,D,B,SEDAN,3,0,0,0
7405139,5,M,B,D,SEDAN,1,0,0,0
7176514,4,M,C,C,SEDAN,1,0,0,0
4000636,5,M,A,B,SEDAN,4,0,0,0
454790,5,F,B,D,HBACK,2,0,0,0
745346,1,F,C,D,HBACK,2,0,0,0
3303703,3,F,E,D,SEDAN,2,0,0,0
6790511,4,M,C,C,HBACK,4,0,0,0
9801106,2,M,C,B,SEDAN,2,0,0,0
9996998,1,F,D,D,SEDAN,3,0,0,0
3998112,4,F,A,B,HBACK,3,0,0,0
9143418,5,F,A,D,SEDAN,2,0,0,0
1201617,5,F,C,D,SEDAN,3,1,1,642.4499998
944593,2,M,B,C,SEDAN,1,0,0,0
5931416,6,M,E,D,SEDAN,2,0,0,0
3921829,4,F,A,B,SEDAN,3,0,0,0
1521049,3,F,D,D,SEDAN,2,0,0,0
1502791,3,F,C,B,HBACK,4,0,0,0
8753580,6,M,B,D,SEDAN,4,1,1,4878.179993
3307301,1,M,A,B,HBACK,1,0,0,0
8406584,2,F,B,D,HBACK,4,0,0,0
8562234,2,M,B,D,STNWG,4,0,0,0
5489030,3,F,D,B,SEDAN,3,0,0,0
3302369,4,M,A,B,SEDAN,1,0,0,0
9335419,5,M,A,D,SEDAN,2,1,1,330.8399983
4071650,2,M,A,D,SEDAN,3,0,0,0
4943773,6,F,B,B,SEDAN,3,0,0,0
8250742,3,F,C,D,SEDAN,2,1,1,200
9073813,6,F,D,D,HBACK,2,0,0,0
6934998,2,F,F,D,STNWG,3,1,1,353.77
6986434,2,F,B,B,HBACK,1,0,0,0
7404453,5,M,B,C,STNWG,3,0,0,0
2747899,2,F,B,B,HBACK,2,0,0,0
4363405,4,F,C,B,STNWG,1,0,0,0
9942172,4,F,F,D,STNWG,2,0,0,0
2447115,2,F,C,B,HBACK,2,0,0,0
6400862,3,F,A,D,SEDAN,2,0,0,0
5453054,4,F,A,B,HBACK,2,0,0,0
8382559,2,F,A,D,STNWG,4,1,1,435.9099999
4334702,5,F,C,C,HBACK,4,0,0,0
5401478,5,F,C,C,SEDAN,1,0,0,0
3116353,6,F,C,D,HBACK,3,0,0,0
1251415,4,M,E,B,HBACK,1,0,0,0
2827914,4,F,C,B,HBACK,2,0,0,0
1264657,6,M,D,D,STNWG,1,0,0,0
2441622,3,F,C,D,HBACK,2,0,0,0
9838557,5,F,A,D,SEDAN,2,0,0,0
923279,4,F,B,C,SEDAN,3,0,0,0
1648310,3,F,B,D,STNWG,3,0,0,0
7807936,3,F,E,D,SEDAN,3,0,0,0
7178868,3,M,C,D,UTE,4,0,0,0
3781070,3,F,D,D,SEDAN,3,0,0,0
9591807,3,F,D,A,PANVN,2,0,0,0
416226,1,F,F,D,HBACK,1,0,0,0
9340071,3,F,A,D,SEDAN,3,0,0,0
2602752,4,M,A,C,UTE,1,0,0,0
6498156,5,F,B,B,SEDAN,3,0,0,0
3252676,2,M,E,D,STNWG,2,0,0,0
8287662,4,F,E,D,STNWG,2,0,0,0
939035,3,F,B,D,SEDAN,3,0,0,0
619811,2,F,D,B,SEDAN,2,0,0,0
303160,4,M,C,C,SEDAN,3,1,1,1656.429997
173781,4,F,C,A,PANVN,2,0,0,0
5201687,4,F,A,D,STNWG,3,0,0,0
833182,1,F,C,D,HBACK,2,0,0,0
5013141,2,M,D,C,TRUCK,1,0,0,0
8903427,3,F,B,B,SEDAN,1,0,0,0
1348160,5,F,B,D,SEDAN,2,0,0,0
9251645,4,M,B,B,HBACK,1,0,0,0
7665770,1,F,E,C,STNWG,1,0,0,0
1507672,5,F,D,B,HBACK,2,0,0,0
886315,4,F,A,D,SEDAN,4,0,0,0
3391865,4,M,C,D,SEDAN,2,1,1,1424.5
2529675,5,F,E,C,STNWG,1,0,0,0
4740733,2,M,C,D,SEDAN,4,0,0,0
6032209,3,M,D,D,SEDAN,1,0,0,0
1784754,2,F,C,D,HBACK,1,0,0,0
8554040,1,M,A,C,HBACK,4,0,0,0
3841665,4,M,C,D,STNWG,4,1,1,427.27
4716774,2,M,A,D,UTE,3,0,0,0
9337187,3,M,F,D,UTE,1,0,0,0
372954,5,M,B,C,TRUCK,4,1,1,438.5
2649836,3,M,C,D,HBACK,1,0,0,0
2536756,2,F,B,B,HBACK,3,0,0,0
4574771,1,F,C,B,HBACK,1,0,0,0
5217980,4,F,B,D,SEDAN,1,0,0,0
4358833,5,M,C,B,HBACK,2,0,0,0
2248540,3,F,E,D,STNWG,1,0,0,0
7628368,4,F,C,B,HBACK,4,0,0,0
3161600,4,F,C,A,SEDAN,1,0,0,0
9480681,6,M,C,D,HBACK,2,0,0,0
407419,3,M,B,D,UTE,4,0,0,0
2128783,4,F,C,B,HBACK,3,0,0,0
6533896,1,F,A,B,HBACK,2,0,0,0
2059820,3,F,B,B,STNWG,3,0,0,0
6542978,5,F,A,D,SEDAN,3,0,0,0
6144659,6,M,C,B,HBACK,2,0,0,0
4669932,4,F,D,D,SEDAN,2,0,0,0
6432093,3,F,B,D,STNWG,3,0,0,0
8965938,4,F,C,B,HBACK,4,0,0,0
2896936,5,F,C,B,HBACK,1,0,0,0
3934392,3,M,B,D,STNWG,1,0,0,0
4706522,3,M,C,D,MIBUS,4,0,0,0
4381217,1,F,C,D,STNWG,4,1,1,353.7999997
4181375,3,F,F,C,SEDAN,1,0,0,0
2819158,4,F,C,D,SEDAN,3,1,2,2010.079998
8086841,6,F,B,B,HBACK,3,0,0,0
3566745,4,F,E,D,UTE,4,0,0,0
3436459,2,M,C,D,UTE,1,0,0,0
1848278,2,M,A,D,HDTOP,4,0,0,0
1250604,3,M,C,C,STNWG,4,0,0,0
6054292,3,M,D,D,STNWG,4,0,0,0
9312047,6,M,C,B,HBACK,2,0,0,0
298956,2,F,E,D,HBACK,1,0,0,0
4481500,3,F,C,D,SEDAN,4,0,0,0
4776491,1,F,A,B,COUPE,1,0,0,0
7135906,5,M,B,B,SEDAN,3,0,0,0
3739815,1,F,C,B,HBACK,3,0,0,0
9858003,5,M,C,B,HBACK,4,0,0,0
111029,3,M,E,C,UTE,1,0,0,0
9024871,4,F,B,C,SEDAN,4,1,1,4651.61998
4268735,3,F,C,B,SEDAN,1,0,0,0
7067849,1,M,B,D,HBACK,2,0,0,0
5404762,4,M,A,B,SEDAN,3,0,0,0
5895563,2,M,B,C,STNWG,1,0,0,0
1567544,5,F,C,D,HBACK,4,0,0,0
2423170,2,M,A,B,SEDAN,4,0,0,0
8144384,4,F,C,D,STNWG,3,0,0,0
6833195,4,F,B,D,STNWG,1,0,0,0
9190021,3,M,C,D,UTE,4,0,0,0
5463667,2,F,F,D,STNWG,4,0,0,0
1897341,2,M,A,B,HBACK,2,0,0,0
3465667,3,M,B,D,SEDAN,3,0,0,0
6023518,2,F,E,C,HBACK,3,0,0,0
1203977,6,M,A,D,HBACK,2,0,0,0
6836195,5,M,E,B,HBACK,1,0,0,0
7494364,2,F,A,D,HBACK,4,0,0,0
968051,2,M,C,C,TRUCK,3,1,1,1244.189999
1282631,2,M,C,C,UTE,4,0,0,0
2481441,2,F,A,B,SEDAN,2,0,0,0
4738875,4,M,A,B,HBACK,2,0,0,0
7052172,4,F,B,B,HBACK,3,0,0,0
433051,5,M,A,D,HBACK,3,0,0,0
7425674,3,F,C,B,HBACK,1,0,0,0
5883635,5,M,B,C,STNWG,4,0,0,0
8518164,4,M,C,D,STNWG,3,0,0,0
1333575,5,F,C,D,UTE,4,0,0,0
7931270,3,F,A,B,STNWG,2,0,0,0
7521194,3,M,D,D,UTE,4,0,0,0
9840299,2,F,B,C,SEDAN,2,0,0,0
845847,3,F,C,B,HBACK,2,0,0,0
8500374,4,F,E,B,SEDAN,3,0,0,0
8871869,5,M,B,D,UTE,4,0,0,0
8392195,6,F,C,C,HBACK,1,0,0,0
5280821,3,M,A,B,HBACK,3,0,0,0
3929281,6,M,C,C,STNWG,1,0,0,0
4260315,3,F,D,B,HBACK,1,0,0,0
2179728,4,M,A,C,SEDAN,3,0,0,0
7420248,6,F,C,D,HBACK,2,0,0,0
3178922,4,F,D,C,SEDAN,4,0,0,0
8286112,1,M,A,D,UTE,1,0,0,0
7362296,2,F,D,D,HBACK,2,0,0,0
9623104,5,F,C,C,HBACK,4,0,0,0
4613725,4,F,D,D,SEDAN,3,0,0,0
1333512,6,F,D,D,SEDAN,3,0,0,0
7178869,4,F,F,B,HBACK,3,0,0,0
2506246,4,M,A,B,HBACK,1,0,0,0
9083911,4,M,E,D,UTE,4,0,0,0
5603924,5,M,A,D,STNWG,4,0,0,0
624856,3,M,C,D,STNWG,4,0,0,0
7698781,2,F,F,D,HBACK,4,1,1,640
4613417,4,M,B,D,HDTOP,4,0,0,0
9735242,5,M,E,C,STNWG,3,0,0,0
7225709,4,M,E,B,SEDAN,2,0,0,0
9721786,5,F,B,B,HBACK,4,0,0,0
4285129,3,M,C,C,SEDAN,3,0,0,0
7933518,2,M,C,D,HBACK,2,0,0,0
4545202,4,F,A,B,HBACK,3,0,0,0
3400295,3,M,C,D,STNWG,3,0,0,0
2789076,6,M,C,C,SEDAN,3,0,0,0
6199339,5,F,A,B,HBACK,2,0,0,0
74999,3,M,A,B,HBACK,4,0,0,0
9084539,5,M,A,D,SEDAN,1,1,1,413.1799998
4645285,5,F,D,C,STNWG,4,0,0,0
3560065,3,F,B,B,HBACK,1,0,0,0
9408062,1,F,C,A,PANVN,2,0,0,0
1201778,4,M,C,C,PANVN,4,0,0,0
8154368,2,M,A,B,SEDAN,3,0,0,0
6046817,2,M,C,C,SEDAN,2,0,0,0
3602263,1,M,A,D,HBACK,3,0,0,0
2998962,1,M,C,C,UTE,1,0,0,0
4833300,5,M,C,D,PANVN,4,1,1,7378.669998
5814530,5,F,B,D,HBACK,4,0,0,0
7253008,4,F,C,D,SEDAN,1,0,0,0
522724,3,M,A,B,STNWG,1,0,0,0
3624844,3,F,E,D,STNWG,3,0,0,0
3593162,5,M,A,A,SEDAN,2,0,0,0
5690295,4,F,B,D,SEDAN,4,1,1,987.8599987
6263715,1,F,A,B,HBACK,2,0,0,0
9847543,3,M,D,C,UTE,1,0,0,0
396597,3,M,E,C,STNWG,1,0,0,0
2438129,4,M,D,D,SEDAN,3,0,0,0
9937193,4,F,A,C,HBACK,4,0,0,0
1799151,4,M,B,B,SEDAN,1,1,1,1725.457226
944449,3,M,A,B,STNWG,2,0,0,0
9040616,6,M,A,D,HBACK,2,0,0,0
5641273,3,F,A,D,HBACK,3,0,0,0
402115,2,F,E,D,SEDAN,4,0,0,0
1160663,5,F,A,D,SEDAN,2,0,0,0
7584224,2,M,D,C,STNWG,2,0,0,0
338535,1,F,D,D,STNWG,3,0,0,0
6771765,2,F,B,B,SEDAN,3,0,0,0
430250,3,F,E,D,STNWG,4,0,0,0
4697800,3,F,C,D,STNWG,4,0,0,0
827114,2,M,C,D,HBACK,2,0,0,0
9245688,4,F,E,B,HBACK,3,0,0,0
963504,5,M,C,B,SEDAN,3,0,0,0
6234056,3,M,C,D,HBACK,2,0,0,0
8091377,3,F,C,D,SEDAN,2,0,0,0
2725707,3,M,A,D,STNWG,4,0,0,0
8187393,4,F,E,D,STNWG,4,0,0,0
1198456,4,F,F,B,HBACK,3,0,0,0
5834461,3,F,C,C,SEDAN,2,0,0,0
9457655,4,F,A,B,SEDAN,3,0,0,0
2841687,2,F,B,B,SEDAN,3,0,0,0
4137330,3,F,B,B,HBACK,1,0,0,0
7184158,2,M,A,D,SEDAN,2,0,0,0
7683207,3,M,D,C,STNWG,3,0,0,0
5336093,3,F,B,D,HDTOP,2,0,0,0
4016196,2,M,B,C,STNWG,2,0,0,0
4228811,4,F,D,B,HBACK,4,0,0,0
4189814,2,F,B,D,HBACK,4,0,0,0
7497458,4,F,C,D,SEDAN,3,0,0,0
5452203,5,F,A,B,SEDAN,2,1,1,200
589136,5,M,A,D,STNWG,4,0,0,0
8072604,3,F,A,B,SEDAN,3,0,0,0
6833885,2,M,A,C,UTE,4,0,0,0
4743830,2,M,C,C,SEDAN,3,0,0,0
5844072,4,M,F,D,STNWG,2,0,0,0
9820865,2,F,B,D,HBACK,2,0,0,0
8097547,5,F,C,D,STNWG,4,0,0,0
8300820,4,F,E,C,STNWG,2,0,0,0
9655265,1,F,F,D,SEDAN,3,0,0,0
3877319,3,F,C,D,STNWG,4,0,0,0
2689350,3,F,A,D,STNWG,4,0,0,0
6100390,4,M,B,D,SEDAN,2,0,0,0
4163884,5,M,E,D,STNWG,1,0,0,0
3494340,1,M,A,C,UTE,2,0,0,0
4665523,3,F,D,D,STNWG,2,0,0,0
1215574,4,M,B,D,PANVN,3,0,0,0
6943789,3,F,B,D,SEDAN,3,0,0,0
985745,6,M,C,B,HBACK,4,0,0,0
7457250,4,F,C,D,STNWG,3,0,0,0
9971635,5,F,B,C,HBACK,4,0,0,0
2353359,3,M,B,B,HBACK,3,0,0,0
1150790,2,M,E,D,UTE,3,0,0,0
2552804,2,M,F,D,STNWG,3,0,0,0
9296031,1,F,B,D,HBACK,2,0,0,0
5463778,3,M,A,D,UTE,3,1,1,599.1599999
4176238,4,F,C,D,STNWG,3,0,0,0
8788337,2,M,A,D,STNWG,4,1,1,353.77
6503627,2,F,C,D,STNWG,2,0,0,0
5760697,3,F,F,D,STNWG,4,0,0,0
5768932,3,F,D,D,STNWG,3,0,0,0
2118872,2,M,E,D,STNWG,2,0,0,0
5310822,3,F,A,D,SEDAN,4,0,0,0
8172740,3,M,F,D,SEDAN,1,0,0,0
679403,6,M,E,D,SEDAN,3,0,0,0
2038392,2,M,C,C,HBACK,4,0,0,0
3383966,1,F,E,B,HBACK,2,0,0,0
3571185,1,F,C,D,STNWG,2,0,0,0
7140766,5,F,A,C,COUPE,2,0,0,0
8071292,6,F,A,D,HBACK,4,0,0,0
1261683,4,F,C,D,SEDAN,4,0,0,0
9419772,5,M,B,D,TRUCK,3,0,0,0
4141343,4,M,F,D,BUS,4,0,0,0
2389292,5,F,E,B,HBACK,1,0,0,0
684550,2,M,F,D,STNWG,3,0,0,0
8750980,5,F,D,B,STNWG,3,0,0,0
1135839,3,M,A,C,SEDAN,3,1,1,9024.949982
8664216,1,M,A,B,STNWG,1,0,0,0
406552,2,F,D,D,UTE,1,0,0,0
7693102,1,F,D,D,HBACK,1,0,0,0
1684714,4,F,C,D,STNWG,4,0,0,0
71402,1,F,C,B,HBACK,3,0,0,0
3398937,4,M,C,D,STNWG,4,0,0,0
1059396,4,F,B,B,SEDAN,4,0,0,0
3864932,5,M,F,C,STNWG,3,0,0,0
4661923,3,M,C,D,UTE,2,0,0,0
7679669,3,F,C,D,STNWG,3,0,0,0
3040085,5,M,D,D,SEDAN,2,0,0,0
4825360,1,F,C,B,SEDAN,3,0,0,0
427722,2,M,A,D,SEDAN,2,0,0,0
9481532,5,F,B,D,SEDAN,4,0,0,0
636589,2,F,C,B,SEDAN,2,0,0,0
1210559,5,F,A,C,STNWG,2,0,0,0
3935757,1,F,C,B,HBACK,1,0,0,0
1078698,1,F,C,B,HBACK,3,0,0,0
6802242,4,F,A,D,SEDAN,4,0,0,0
9619744,6,M,C,B,HBACK,1,0,0,0
8085974,6,F,A,C,HBACK,2,1,1,200
8926121,1,M,E,C,STNWG,2,0,0,0
6219498,3,F,B,D,HBACK,4,0,0,0
1923089,3,F,C,C,SEDAN,2,0,0,0
6406454,1,F,D,C,SEDAN,2,0,0,0
973183,3,F,B,D,TRUCK,3,0,0,0
6383083,3,M,F,D,HDTOP,3,0,0,0
1717438,4,F,B,B,SEDAN,3,0,0,0
4182365,6,F,B,D,SEDAN,2,0,0,0
9932553,4,F,B,D,SEDAN,2,0,0,0
4775239,4,F,B,D,SEDAN,3,0,0,0
9155359,4,M,B,D,UTE,3,0,0,0
4743132,3,F,C,C,SEDAN,3,0,0,0
1079911,3,F,B,D,COUPE,3,0,0,0
6133486,3,M,E,B,STNWG,2,0,0,0
7589264,3,M,C,D,STNWG,2,0,0,0
1684684,1,F,C,B,SEDAN,2,0,0,0
6497743,4,F,C,D,HBACK,3,0,0,0
2790923,3,M,E,C,UTE,4,0,0,0
8088942,4,F,F,D,STNWG,3,0,0,0
8073621,1,F,C,C,SEDAN,3,0,0,0
5399247,3,F,C,B,STNWG,2,0,0,0
7896550,3,F,A,B,HBACK,3,0,0,0
3656970,4,F,B,D,HBACK,1,0,0,0
3577122,1,M,A,D,HBACK,2,0,0,0
4561773,4,F,A,C,STNWG,3,0,0,0
3726147,2,F,A,D,STNWG,4,0,0,0
4295057,4,F,D,D,SEDAN,2,0,0,0
1242471,6,M,A,C,HBACK,3,0,0,0
5463640,2,M,C,D,HBACK,4,0,0,0
3683376,2,M,D,D,STNWG,1,0,0,0
8478820,3,M,C,D,PANVN,4,0,0,0
1823910,4,M,D,D,MCARA,3,1,1,353.7999997
586289,3,F,E,D,UTE,4,0,0,0
6246258,3,M,C,D,STNWG,4,0,0,0
1927841,2,F,B,B,HBACK,2,0,0,0
9547745,6,M,A,D,SEDAN,1,0,0,0
8279930,4,M,C,B,HBACK,1,0,0,0
6224006,5,F,A,D,HBACK,2,0,0,0
1127692,4,M,B,B,HBACK,2,0,0,0
2853498,4,M,C,D,STNWG,2,0,0,0
5917724,4,F,C,D,MIBUS,3,1,1,1118.699999
3116240,1,F,C,B,HBACK,3,0,0,0
2101364,4,M,A,D,STNWG,4,0,0,0
1011652,4,F,A,D,UTE,1,0,0,0
3787615,2,M,B,C,HBACK,4,0,0,0
8368351,2,F,B,D,HBACK,1,0,0,0
4688385,5,M,C,D,STNWG,4,0,0,0
8018885,3,F,B,D,SEDAN,4,1,1,8994.469971
8693960,3,F,C,D,STNWG,1,0,0,0
1128415,5,F,E,D,SEDAN,1,0,0,0
5101924,3,F,B,D,SEDAN,4,0,0,0
9147015,5,F,C,B,HBACK,4,0,0,0
7137107,6,F,B,B,HBACK,3,0,0,0
9446103,4,M,C,D,SEDAN,3,0,0,0
5606575,2,F,D,D,STNWG,3,1,1,5853.359985
7137636,4,F,C,D,STNWG,3,0,0,0
1574581,1,M,E,C,STNWG,2,0,0,0
7451680,6,F,B,B,HBACK,2,0,0,0
8411527,3,M,F,D,STNWG,3,1,1,389.9499998
6794575,2,F,E,D,SEDAN,2,0,0,0
964572,2,F,D,B,SEDAN,3,0,0,0
6536616,4,M,B,B,STNWG,2,0,0,0
3679581,2,M,C,B,SEDAN,3,0,0,0
5645068,5,F,E,B,SEDAN,2,0,0,0
3898385,2,M,C,C,UTE,1,0,0,0
769840,5,M,D,C,STNWG,4,0,0,0
7506852,2,M,C,C,STNWG,3,0,0,0
5891363,2,F,A,D,HBACK,4,0,0,0
7139162,3,F,A,D,STNWG,3,1,1,255.5899999
800897,2,M,C,B,HBACK,4,0,0,0
824680,5,M,A,B,SEDAN,4,0,0,0
5399022,2,M,C,B,HBACK,2,0,0,0
4373502,5,M,B,D,HBACK,2,1,2,1524.309998
4118069,4,F,C,B,HBACK,1,0,0,0
6115990,4,F,E,B,HBACK,1,0,0,0
4688092,1,M,B,B,HBACK,2,0,0,0
5214352,4,F,C,C,SEDAN,3,0,0,0
5780139,5,F,A,C,UTE,1,0,0,0
5606697,1,M,E,C,TRUCK,2,0,0,0
9144607,4,F,A,D,SEDAN,4,0,0,0
682287,3,M,E,C,UTE,1,1,1,3575.179993
2274133,3,M,F,D,STNWG,3,0,0,0
285117,3,F,D,C,STNWG,3,0,0,0
8287435,3,F,A,D,SEDAN,2,0,0,0
5989371,3,M,E,D,UTE,4,0,0,0
1069498,4,F,A,D,SEDAN,2,0,0,0
6173771,3,F,F,D,STNWG,4,0,0,0
6413126,3,F,E,D,STNWG,2,0,0,0
4540053,4,F,A,D,SEDAN,2,0,0,0
691669,2,F,D,B,SEDAN,3,0,0,0
8782335,2,F,C,D,SEDAN,2,0,0,0
4739777,2,F,E,C,STNWG,1,0,0,0
4833985,3,M,C,D,SEDAN,4,0,0,0
6361098,1,F,E,D,SEDAN,3,0,0,0
3905441,3,M,C,D,SEDAN,3,0,0,0
3625719,4,F,C,D,SEDAN,1,0,0,0
3518740,6,M,A,D,SEDAN,4,0,0,0
6472151,5,F,E,D,SEDAN,4,0,0,0
9787236,3,F,C,D,STNWG,4,0,0,0
1992137,4,M,B,D,STNWG,4,0,0,0
2809915,6,M,B,C,HBACK,3,0,0,0
3285146,3,F,A,D,SEDAN,3,0,0,0
4688782,5,F,A,D,STNWG,2,0,0,0
8445309,4,F,B,D,HBACK,2,1,1,2849.57
2534421,3,F,A,C,SEDAN,3,0,0,0
6079915,3,M,F,D,STNWG,4,0,0,0
1962107,4,M,A,D,MIBUS,4,0,0,0
6794524,6,M,A,D,SEDAN,3,0,0,0
7709421,4,F,B,B,HBACK,2,0,0,0
3919804,3,M,A,D,SEDAN,3,0,0,0
8092548,2,F,C,C,HBACK,4,0,0,0
9744115,1,F,F,B,HBACK,1,1,1,7125.509995
2428911,4,F,A,D,SEDAN,3,0,0,0
2524006,6,F,A,D,HBACK,2,0,0,0
6836077,6,F,D,D,HBACK,2,1,1,1375.839996
8486932,3,M,C,C,SEDAN,1,1,1,920.4799995
6535046,6,M,D,C,TRUCK,2,0,0,0
3728464,4,F,C,D,COUPE,4,0,0,0
698037,4,F,E,D,SEDAN,2,0,0,0
